LFQ intensity R159E_1	LFQ intensity R159E_2	LFQ intensity R159E_3	LFQ intensity R159E_4	LFQ intensity R159E_5	LFQ intensity R159E_6	LFQ intensity Untransfected_1	LFQ intensity Untransfected_2	LFQ intensity Untransfected_3	LFQ intensity Untransfected_4	LFQ intensity Untransfected_5	LFQ intensity Untransfected_6	LFQ intensity WT_1	LFQ intensity WT_2	LFQ intensity WT_3	LFQ intensity WT_4	LFQ intensity WT_5	LFQ intensity WT_6	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	16.6	16.6	16.6	30.375	0	5.1512	9902200	6	P16152;P16152-2;O75828	P16152;P16152-2;O75828	Carbonyl reductase [NADPH] 1;Carbonyl reductase [NADPH] 3	CBR1;CBR3	530
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	6.8	6.8	6.8	60.535	0	5.1166	18090000	4	P16278-2;P16278-3;P16278	P16278-2;P16278-3;P16278	Beta-galactosidase	GLB1	531
561630	0	19801000	0	0	0	0	0	0	0	0	0	0	0	733690	0	0	0				8	8	8	23.9	23.9	23.9	22.58	0	27.286	566380000	20	P16401	P16401	Histone H1.5	HIST1H1B	532
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				10	1	1	25.3	7.2	7.2	22.35	0.00053735	2.7099	24364000	1	P16402	P16402	Histone H1.3	HIST1H1D	533
3067200	2377600	78784000	0	2721000	509190	0	871200	1469900	1074700	0	0	2387800	3131000	4325800	2495700	0	0				12	12	3	28.6	28.6	9.9	21.364	0	71.329	2293700000	71	P16403	P16403	Histone H1.2	HIST1H1C	534
939100	2024300	2311400	0	0	0	5058500	305400	0	0	0	0	376060	407550	0	0	0	0				19	19	19	34.6	34.6	34.6	76.689	0	45.5	100220000	47	P16435	P16435	NADPH--cytochrome P450 reductase	POR	535
0	0	0	0	0	0	0	0	2377100	0	0	0	2296200	0	1898300	2337300	0	2249300				2	2	2	17.4	17.4	17.4	21.646	0	8.9084	25055000	13	P16455	P16455	Methylated-DNA--protein-cysteine methyltransferase	MGMT	536
3530200	4471100	4509900	374370	0	0	5849600	3461200	0	0	0	0	2451300	2149800	550210	0	0	0				25	25	25	29.6	29.6	29.6	114.76	0	186.17	523390000	140	P16615;P16615-5;P16615-2;P16615-3;P16615-4;O14983-2;O14983;O14983-3;Q93084-4;Q93084;Q93084-3;Q93084-7;Q93084-1;Q93084-6;Q93084-5	P16615;P16615-5;P16615-2;P16615-3;P16615-4	Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	ATP2A2	537
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	2	2	34	23.1	23.1	31.947	0.0030364	2.2343	7254900	2	P16989-2;P16989-3;P16989;Q9Y2T7	P16989-2;P16989-3;P16989	Y-box-binding protein 3	YBX3	538
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	12.4	12.4	12.4	22.382	0.0073314	1.996	2529800	3	P17028-2;P17028	P17028-2;P17028	Zinc finger protein 24	ZNF24	539
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				12	1	1	16.3	1.7	1.7	71.027	0	3.0323	307540000	18	P17066;P48741	P17066;P48741	Heat shock 70 kDa protein 6;Putative heat shock 70 kDa protein 7	HSPA6;HSPA7	540
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	8.3	8.3	8.3	21.541	0	3.0361	11440000	1	P17152	P17152	Transmembrane protein 11, mitochondrial	TMEM11	541
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	5.5	5.5	5.5	39.821	0	4.0892	5529800	5	P17612-2;P17612;P22694-8;P22694-10;P22694-4;P22694-3;P22694;P22694-5;P22694-7;P22694-6;P22694-9;P22694-2	P17612-2;P17612;P22694-8;P22694-10;P22694-4;P22694-3;P22694;P22694-5;P22694-7;P22694-6;P22694-9;P22694-2	cAMP-dependent protein kinase catalytic subunit alpha;cAMP-dependent protein kinase catalytic subunit beta	PRKACA;PRKACB	542
739190	839780	0	3141200	2289300	1439600	0	0	1625900	6155400	2314700	0	1614600	0	842550	4513700	2294600	3631400				19	19	19	38.2	38.2	38.2	66.69	0	98.27	147240000	116	P17812;P17812-2;Q9NRF8	P17812;P17812-2	CTP synthase 1	CTPS1	543
0	0	0	0	0	0	3948700	3856200	0	0	0	0	0	0	0	0	0	0				5	5	5	11.2	11.2	11.2	67.541	0	16.498	10605000	11	P17813-2;P17813	P17813-2;P17813	Endoglin	ENG	544
2297200	1936600	0	808510	1268800	0	1454000	2734400	3856000	1686600	0	0	2203100	2353400	3069400	1208500	0	982520				26	16	16	40.6	26.2	26.2	69.147	0	36.441	115350000	98	P17844;P17844-2	P17844;P17844-2	Probable ATP-dependent RNA helicase DDX5	DDX5	545
0	0	0	0	0	0	0	0	0	0	0	0	0	824600	823990	0	0	0				7	4	3	10.8	6	4.9	85.018	0	7.81	6330400	7	P17858;P17858-2	P17858;P17858-2	ATP-dependent 6-phosphofructokinase, liver type	PFKL	546
1115200	1516400	0	0	0	0	0	0	1305900	0	0	0	1374700	1311300	1271800	0	0	0				10	10	10	33	33	33	49.203	0	26.551	36571000	31	P17980	P17980	26S protease regulatory subunit 6A	PSMC3	547
3615800	5071200	0	6303000	6690500	6339800	3654800	5623500	8085700	11956000	6930000	0	6146800	6019700	5507200	7556500	5779900	5343300				19	19	19	39.6	39.6	39.6	60.343	0	63.828	292650000	147	P17987	P17987	T-complex protein 1 subunit alpha	TCP1	548
826480	770620	1250400	0	0	0	903850	0	0	0	0	0	0	0	0	0	0	0				7	7	7	25.3	25.3	25.3	49.966	0	20.719	40336000	17	P18031	P18031	Tyrosine-protein phosphatase non-receptor type 1	PTPN1	549
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	3.8	3.8	3.8	88.053	0	3.1111	722820	2	P18084	P18084	Integrin beta-5	ITGB5	550
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				7	2	2	39.4	9.4	9.4	20.511	0	4.6139	24089000	13	P18085	P18085	ADP-ribosylation factor 4	ARF4	551
2078600	2051100	7664200	848440	740800	997990	0	778140	919680	0	0	0	2265900	2903400	3534800	863910	996080	1413000				13	13	13	48.8	48.8	48.8	29.225	0	25.602	276930000	54	P18124	P18124	60S ribosomal protein L7	RPL7	552
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1.3	1.3	1.3	74.957	0.0082524	1.951	57877000	13	P18564-2;P18564	P18564-2;P18564	Integrin beta-6	ITGB6	553
5333000	3845300	5944400	0	0	0	0	0	4686800	0	0	0	4083900	5840100	5175300	0	0	4000700				8	8	8	30.7	30.7	30.7	26.372	0	29.375	215290000	49	P18621-3;P18621;P18621-2	P18621-3;P18621;P18621-2	60S ribosomal protein L17	RPL17	554
0	0	0	0	0	0	0	0	0	1154900	1001800	0	1314400	884990	1074500	0	0	0				6	6	6	20	20	20	44.969	0	16.998	16527000	21	P18754;P18754-2	P18754;P18754-2	Regulator of chromosome condensation	RCC1	555
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	12.5	12.5	12.5	97.039	0	23.684	45097000	7	P19022-2;P19022	P19022-2;P19022	Cadherin-2	CDH2	556
7236900	2274600	5522000	0	0	0	1618500	583450	2609900	0	0	0	3660000	5891800	3943700	0	609950	769790				17	17	17	30	30	30	76.613	0	151.94	293430000	96	P19338	P19338	Nucleolin	NCL	557
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	1.7	1.7	1.7	101.08	0	8.9404	2881600	1	P19367-4;P19367-2;P19367;P19367-3	P19367-4;P19367-2;P19367;P19367-3	Hexokinase-1	HK1	558
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	26.5	26.5	26.5	27.391	0	8.0633	43529000	5	P19404	P19404	NADH dehydrogenase [ubiquinone] flavoprotein 2, mitochondrial	NDUFV2	559
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	2.4	2.4	2.4	57.39	0.0045113	2.1743	1572800	2	P19525-2;P19525	P19525-2;P19525	Interferon-induced, double-stranded RNA-activated protein kinase	EIF2AK2	560
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	6	6	7.2	7.2	7.2	138.75	0	10.682	22760000	7	P20020-1;P20020-4;P20020;P20020-6;P20020-5;P20020-2;P23634-5;P23634-4;P23634;P23634-3;P23634-7;P23634-8;P23634-6;P23634-2;Q01814-8;Q16720;Q01814-5;Q01814;Q16720-4;Q16720-8;Q01814-6;Q16720-2;Q16720-5;Q16720-3;Q16720-6;Q16720-7;Q01814-2;Q01814-7;Q01814-4;Q01814-3	P20020-1;P20020-4;P20020;P20020-6;P20020-5;P20020-2;P23634-5;P23634-4;P23634;P23634-3;P23634-7;P23634-8;P23634-6;P23634-2;Q01814-8;Q16720;Q01814-5;Q01814;Q16720-4;Q16720-8;Q01814-6;Q16720-2;Q16720-5;Q16720-3;Q16720-6;Q16720-7	Plasma membrane calcium-transporting ATPase 1;Plasma membrane calcium-transporting ATPase 4;Plasma membrane calcium-transporting ATPase 2;Plasma membrane calcium-transporting ATPase 3	ATP2B1;ATP2B4;ATP2B2;ATP2B3	561
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	3	3	3	38.388	0.0049801	2.1276	1565000	2	P20042	P20042	Eukaryotic translation initiation factor 2 subunit 2	EIF2S2	562
1700400	0	0	0	0	0	0	0	2127900	1506900	0	0	0	0	0	0	0	0				3	3	3	46.9	46.9	46.9	17.699	0	19.809	25727000	18	P20290-2;P20290	P20290-2;P20290	Transcription factor BTF3	BTF3	563
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	6.6	6.6	6.6	23.586	0	2.9182	5570700	6	P61018;P20338;P61018-2	P61018;P20338;P61018-2	Ras-related protein Rab-4B;Ras-related protein Rab-4A	RAB4B;RAB4A	564
0	0	1447700	0	0	0	0	0	0	0	0	0	5496200	3743600	2830200	3954000	2833600	3810100				8	5	5	57.2	41.3	41.3	22.178	0	37.224	90208000	28	P20339-2;P20339	P20339-2;P20339	Ras-related protein Rab-5A	RAB5A	565
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				10	1	1	54.3	10.6	10.6	23.593	0	10.112	16498000	5	P20340;Q9NRW1;P20340-3;Q9NRW1-2	P20340;Q9NRW1	Ras-related protein Rab-6A;Ras-related protein Rab-6B	RAB6A;RAB6B	566
0	0	23573000	6025100	0	0	0	8640700	0	0	0	0	32642000	31284000	40395000	59348000	53400000	70016000				10	10	1	54.3	54.3	10.6	23.548	0	40.689	603910000	47	P20340-2;P20340-4;Q53S08;Q9H0N0	P20340-2;P20340-4	Ras-related protein Rab-6A	RAB6A	567
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			1	1	1	5.8	5.8	5.8	26.489	1	-2	936870	1	P20618	P20618	Proteasome subunit beta type-1	PSMB1	568
0	0	2534700	0	0	0	0	0	0	0	0	0	15269000	10437000	10947000	19091000	12447000	16161000				7	7	7	29.6	29.6	29.6	30.993	0	106.08	266160000	42	P20645	P20645	Cation-dependent mannose-6-phosphate receptor	M6PR	569
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				4	4	4	28	28	28	16.762	0	7.648	41473000	4	P20674	P20674	Cytochrome c oxidase subunit 5A, mitochondrial	COX5A	570
1045200	1191300	32207000	0	0	0	27654000	0	0	0	0	0	0	912100	1058700	0	0	0				45	43	40	71.2	71.2	67.2	66.408	0	234.08	1087500000	99	P20700	P20700	Lamin-B1	LMNB1	571
0	334890	0	0	0	0	0	0	1397000	1400900	0	0	1362400	1262800	2250200	0	0	0				12	12	12	31.2	31.2	31.2	74.066	0	36.128	42224000	40	P20810-8;P20810;P20810-10;P20810-6;P20810-4;P20810-2;P20810-9;P20810-5;P20810-7;P20810-3	P20810-8;P20810;P20810-10;P20810-6;P20810-4;P20810-2;P20810-9;P20810-5;P20810-7;P20810-3	Calpastatin	CAST	572
0	0	0	0	0	0	3861700	0	0	0	0	0	1283700	0	0	0	0	0				4	4	4	4.6	4.6	4.6	183.65	0	13.441	7897100	6	P20908-2;P20908	P20908-2;P20908	Collagen alpha-1(V) chain	COL5A1	573
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	9.4	9.4	9.4	34.834	0	5.707	4476100	4	P60891;P21108;P60891-2;P11908;P11908-2	P60891;P21108;P60891-2;P11908;P11908-2	Ribose-phosphate pyrophosphokinase 1;Ribose-phosphate pyrophosphokinase 3;Ribose-phosphate pyrophosphokinase 2	PRPS1;PRPS1L1;PRPS2	574
2038800	1197300	556220	1954300	1964800	1756200	902980	0	3279400	3348200	1634200	0	2694000	1863500	2321000	2632200	1590400	1371900				9	9	8	43.1	43.1	39.1	26.559	0	31.73	103900000	81	P21266;P46439	P21266	Glutathione S-transferase Mu 3	GSTM3	575
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9	9	9	24.3	24.3	24.3	56.5	0	14.662	15303000	16	P21281;P15313	P21281	V-type proton ATPase subunit B, brain isoform	ATP6V1B2	576
0	0	0	0	3548000	0	0	0	0	10268000	9064900	0	0	0	0	5799200	3644800	4836000				6	6	6	50.8	50.8	50.8	20.567	0	31.66	78558000	41	P21291	P21291	Cysteine and glycine-rich protein 1	CSRP1	577
14241000	13092000	6348100	10589000	9898000	6688800	9718800	14664000	13801000	15164000	13377000	4373600	15224000	15639000	15342000	12253000	10289000	12564000				113	113	101	58	58	55	280.01	0	323.31	3883600000	1329	P21333-2;P21333	P21333-2;P21333	Filamin-A	FLNA	578
3363700	2914700	31818000	0	0	0	1936700	1997400	1531900	0	0	0	1329600	2651400	2734900	0	0	0				20	20	20	83.7	83.7	83.7	30.772	0	323.31	1608600000	112	P21796	P21796	Voltage-dependent anion-selective channel protein 1	VDAC1	579
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	20	20	20	31.629	0	9.893	55381000	6	P21912	P21912	Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial	SDHB	580
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	14.5	14.5	14.5	25.416	0	21.226	37387000	8	P21926	P21926	CD9 antigen	CD9	581
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	6	6	41.2	41.2	41.2	24.449	0	25.472	23496000	6	P21964-2;P21964	P21964-2;P21964	Catechol O-methyltransferase	COMT	582
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	4.9	4.9	4.9	83.134	0	5.5579	8253400	4	P22033	P22033	Methylmalonyl-CoA mutase, mitochondrial	MUT	583
3233500	0	0	0	0	0	0	0	3790600	0	0	0	3227400	0	2774000	2995000	0	2592800				4	4	4	37	37	37	24.636	0	17.78	78037000	37	P22061;P22061-2	P22061;P22061-2	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	PCMT1	584
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				13	13	12	48.6	48.6	45.2	33.784	0	32.523	347650000	18	P22087	P22087	rRNA 2-O-methyltransferase fibrillarin	FBL	585
2645200	1915400	0	2973500	2344900	0	0	0	2779700	3387000	3227300	0	3234900	2407300	2154300	3467700	1530400	2354000				20	20	20	31.1	31.1	31.1	107.77	0	52.532	98462000	72	P22102;P22102-2	P22102;P22102-2	Trifunctional purine biosynthetic protein adenosine-3;Phosphoribosylamine--glycine ligase;Phosphoribosylformylglycinamidine cyclo-ligase;Phosphoribosylglycinamide formyltransferase	GART	586
2118900	2094800	861310	1358800	0	0	1140000	1189200	2156100	0	0	0	2063000	1833500	2568400	1621000	966900	1629100				10	10	10	32.2	32.2	32.2	47.079	0	29.454	89846000	53	P22234;P22234-2	P22234;P22234-2	Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase	PAICS	587
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	37.9	37.9	37.9	15.079	0	9.6654	15464000	5	P22307-6;P22307-2;P22307-4;P22307-7;P22307-8;P22307	P22307-6;P22307-2;P22307-4;P22307-7;P22307-8;P22307	Non-specific lipid-transfer protein	SCP2	588
2514600	1880700	0	1706100	0	0	0	1958000	1848300	1970700	0	0	1868900	2143000	1973200	2253300	1612400	2000400				10	10	10	16.9	16.9	16.9	113.8	0	106.95	90013000	51	P22314-2;P22314	P22314-2;P22314	Ubiquitin-like modifier-activating enzyme 1	UBA1	589
513460	0	6456100	3249400	3896400	0	831850	2703200	6183200	6074200	3076100	0	0	4869400	2355300	7257600	4880500	3315400				14	14	6	77.5	77.5	25.1	30.137	0	45.932	322280000	95	P22392-2;P22392;O60361	P22392-2;P22392	Nucleoside diphosphate kinase B	NME2	590
0	0	0	0	0	0	0	0	603690	0	0	0	0	0	697450	0	0	0				4	4	4	55.1	55.1	55.1	9.8875	0	10.95	10422000	16	P22528;P35321	P22528;P35321	Cornifin-B;Cornifin-A	SPRR1B;SPRR1A	591
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				9	9	9	28.2	28.2	28.2	48.056	0	13.89	36987000	9	P22570-4;P22570;P22570-7;P22570-3;P22570-5;P22570-2;P22570-6	P22570-4;P22570;P22570-7;P22570-3;P22570-5;P22570-2;P22570-6	NADPH:adrenodoxin oxidoreductase, mitochondrial	FDXR	592
1349800	1133600	43613000	0	799860	0	1333300	1747900	1298100	0	0	0	1036000	1794500	1626800	1215400	517080	0				25	25	25	69.1	69.1	69.1	37.429	0	199.86	1431300000	90	P22626;P22626-2	P22626;P22626-2	Heterogeneous nuclear ribonucleoproteins A2/B1	HNRNPA2B1	593
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	10.8	10.8	10.8	17.635	0.0082725	1.9612	1786200	1	P22692-2;P22692	P22692-2;P22692	Insulin-like growth factor-binding protein 4	IGFBP4	594
0	705560	19546000	0	0	0	425460	0	0	0	0	0	0	369840	564990	0	0	0				15	15	15	41.9	41.9	41.9	48.442	0	91.452	680830000	37	P22695	P22695	Cytochrome b-c1 complex subunit 2, mitochondrial	UQCRC2	595
0	0	0	0	1217000	0	0	0	0	0	0	0	0	0	0	0	1493200	0				5	5	5	8.9	8.9	8.9	89.786	0	10.394	9653100	8	P22735;P22735-2	P22735;P22735-2	Protein-glutamine gamma-glutamyltransferase K	TGM1	596
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	6	6	22.2	22.2	22.2	47.862	0	13.586	36320000	5	P22830;P22830-2	P22830;P22830-2	Ferrochelatase, mitochondrial	FECH	597
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	2.9	2.9	2.9	74.433	0	4.7877	7629400	1	P23142-4	P23142-4	Fibulin-1	FBLN1	598
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	6	6	9.9	9.9	9.9	119.09	0	9.7799	10881000	9	P23229-4;P23229-2;P23229-5;P23229-3;P23229-9;P23229-6;P23229;P23229-7	P23229-4;P23229-2;P23229-5;P23229-3;P23229-9;P23229-6;P23229;P23229-7	Integrin alpha-6;Integrin alpha-6 heavy chain;Integrin alpha-6 light chain;Processed integrin alpha-6	ITGA6	599
1950300	2262800	0	4931500	3036400	5174300	0	1950700	2486000	2550600	1750000	0	1781100	2779900	2731800	3204100	0	0				9	9	9	15.7	15.7	15.7	76.149	0	31.614	94116000	53	P23246;P23246-2	P23246;P23246-2	Splicing factor, proline- and glutamine-rich	SFPQ	600
0	0	0	1355100	1342700	0	0	991660	1540400	0	0	0	1203900	1509700	1408000	1803800	0	1069300				9	9	9	37	37	37	51.169	0	32.284	50938000	46	P23258;Q9NRH3	P23258;Q9NRH3	Tubulin gamma-1 chain;Tubulin gamma-2 chain	TUBG1;TUBG2	601
5134800	8471700	41463000	4110000	0	0	12933000	16026000	483940	0	0	0	5961600	7520200	2702000	1347300	0	0				16	16	16	61.1	61.1	61.1	23.742	0	52.81	1691400000	132	P23284	P23284	Peptidyl-prolyl cis-trans isomerase B	PPIB	602
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				8	8	8	22.4	22.4	22.4	65.443	0	33.983	55328000	8	P23368;P23368-2	P23368;P23368-2	NAD-dependent malic enzyme, mitochondrial	ME2	603
8391900	6625700	3617600	20849000	21592000	19156000	6643100	10238000	18220000	65270000	108250000	50295000	9828400	8116000	9537200	34658000	20406000	18698000				28	28	28	85.6	85.6	85.6	26.688	0	108.04	2470900000	552	P23396;P23396-2	P23396;P23396-2	40S ribosomal protein S3	RPS3	604
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	11.6	11.6	11.6	18.884	0.0073457	2.0171	3175500	1	P23434	P23434	Glycine cleavage system H protein, mitochondrial	GCSH	605
1945300	1633100	0	2554100	2443400	0	0	0	2394000	4580000	2380200	0	1976700	2205400	2055000	3523900	2191300	2083300				10	10	10	28.9	28.9	28.9	47.716	0	36.176	83279000	58	P23526;P23526-2	P23526;P23526-2	Adenosylhomocysteinase	AHCY	606
0	0	45423000	0	0	0	0	0	0	0	0	0	0	0	0	2432300	0	0				10	2	2	64.3	7.9	7.9	13.906	0	3.3837	636440000	7	P23527;Q16778;P33778;P06899;Q8N257;Q96A08;Q6DRA6;Q6DN03;A0A2R8Y619	P23527;Q16778;P33778;P06899;Q8N257;Q96A08	Histone H2B type 1-O;Histone H2B type 2-E;Histone H2B type 1-B;Histone H2B type 1-J;Histone H2B type 3-B;Histone H2B type 1-A	HIST1H2BO;HIST2H2BE;HIST1H2BB;HIST1H2BJ;HIST3H2BB;HIST1H2BA	607
23324000	14790000	11238000	33032000	25601000	29206000	15727000	31399000	62146000	35896000	59549000	61450000	8649700	35168000	25694000	57950000	28721000	35301000				13	13	9	74.1	74.1	51.2	18.502	0	136.65	1347500000	201	P23528;Q9Y281-3	P23528	Cofilin-1	CFL1	608
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	6	6	14.4	14.4	14.4	73.776	0	13.494	26223000	9	P23786	P23786	Carnitine O-palmitoyltransferase 2, mitochondrial	CPT2	609
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	2	2	9.6	9.6	9.6	21.064	0	3.0988	3933500	3	P23919-2;P23919	P23919-2;P23919	Thymidylate kinase	DTYMK	610
775920	870510	0	1057400	1001500	0	289090	0	4380500	7781000	2220300	0	990850	797240	693220	1434800	840080	1380800				19	19	19	34.3	34.3	34.3	90.069	0	46.67	74177000	72	P23921	P23921	Ribonucleoside-diphosphate reductase large subunit	RRM1	611
1405900	2038400	3373200	0	0	0	0	0	0	0	0	0	2089400	0	0	0	0	0				3	3	2	19.8	19.8	14.6	24.542	0	9.0986	43396000	13	P24390;P24390-2	P24390;P24390-2	ER lumen protein-retaining receptor 1	KDELR1	612
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	16.4	16.4	16.4	24.763	0	11.942	11934000	10	P24534	P24534	Elongation factor 1-beta	EEF1B2	613
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				14	14	14	43.8	43.8	43.8	28.908	0	154.17	292300000	18	P24539	P24539	ATP synthase F(0) complex subunit B1, mitochondrial	ATP5F1	614
0	237730	9848800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				18	18	18	41.2	41.2	41.2	45.199	0	80.593	350400000	29	P24752;P24752-2	P24752	Acetyl-CoA acetyltransferase, mitochondrial	ACAT1	615
6437100	7096900	8895300	15212000	12622000	23681000	15823000	25885000	23079000	0	0	0	0	9188700	4038900	5160600	14259000	13051000				12	5	5	62.8	29.7	29.7	19.827	0	41.602	494030000	96	P24844;P24844-2	P24844;P24844-2	Myosin regulatory light polypeptide 9	MYL9	616
0	0	0	1072100	0	0	0	0	0	1830800	0	0	0	0	0	1129700	0	660390				6	6	5	29.2	29.2	26.1	30.035	0	13.654	26488000	29	P24941-2;P24941;Q00526	P24941-2;P24941	Cyclin-dependent kinase 2	CDK2	617
17785000	11476000	929600	18064000	18340000	18267000	6085600	12951000	21802000	31472000	27747000	27303000	21777000	19850000	16029000	31766000	15091000	20684000				51	51	51	65.3	65.3	65.3	90.98	0	323.31	1646000000	534	P25205;P25205-2	P25205;P25205-2	DNA replication licensing factor MCM3	MCM3	618
0	0	0	4232700	4185600	0	0	0	2027100	2363500	2281000	8228300	2023500	2035100	3375700	4317300	3736200	2763200				9	9	9	41.3	41.3	41.3	34.258	0	37.543	105290000	60	P25311	P25311	Zinc-alpha-2-glycoprotein	AZGP1	619
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2856800	0	3143700				4	4	4	28.8	28.8	28.8	14.515	0	5.8447	27159000	16	P25398	P25398	40S ribosomal protein S12	RPS12	620
3964700	6090800	69148000	0	1057100	1072700	11461000	3851200	981830	0	0	0	1255600	4025700	3208600	1528600	332830	431580				31	31	31	63.7	63.7	63.7	59.75	0	254.09	3920200000	183	P25705;P25705-2;P25705-3	P25705;P25705-2;P25705-3	ATP synthase subunit alpha, mitochondrial	ATP5A1	621
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				5	5	5	22.4	22.4	22.4	29.555	0	7.4665	5797200	9	P25786;P25786-2	P25786;P25786-2	Proteasome subunit alpha type-1	PSMA1	622
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				1	1	1	3.8	3.8	3.8	29.483	0.0091566	1.9129	1751900	2	P25789	P25789	Proteasome subunit alpha type-4	PSMA4	623
548230	738470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				7	7	7	8.7	8.7	8.7	116.61	0	12.858	18539000	12	P26006;P26006-1	P26006;P26006-1	Integrin alpha-3;Integrin alpha-3 heavy chain;Integrin alpha-3 light chain	ITGA3	624
856640	2650600	1445000	0	0	0	5211600	1138800	0	0	0	0	0	1132100	621270	0	0	0				16	16	10	31.4	31.4	20.6	67.819	0	29.114	81648000	39	P26038;P35241;P35241-5;P35241-4;P35241-3	P26038	Moesin	MSN	625
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				2	1	1	4.1	2.1	2.1	95.557	0	3.1113	7230500	1	P26232-3;P26232-2;P26232-5;P26232	P26232-3;P26232-2;P26232-5;P26232	Catenin alpha-2	CTNNA2	626
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	17.8	17.8	17.8	53.12	0	8.8238	14862000	9	P26368-2;P26368	P26368-2;P26368	Splicing factor U2AF 65 kDa subunit	U2AF2	627
1039800	1108000	0	0	0	0	0	0	740850	0	0	0	1075200	1284500	1501500	0	0	0				5	5	5	24.6	24.6	24.6	24.261	0	16.174	58916000	28	P26373;P26373-2	P26373;P26373-2	60S ribosomal protein L13	RPL13	628
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				6	6	6	17.1	17.1	17.1	46.65	0	8.9046	40947000	6	P26440;P26440-2	P26440;P26440-2	Isovaleryl-CoA dehydrogenase, mitochondrial	IVD	629
