"so_SHORTNAME"	"so_NAME"	"so_PID"	"so_ratioWave"	"so_allTWave"
"METTL2B"	"Methyltransferase-like protein 2B"	"Q6P1Q9"	0.671217652919472	0.46320552
"VMP1"	"Vacuole membrane protein 1"	"Q96GC9"	0.735177683171378	0.34450388
"TRA2B"	"Transformer-2 protein homolog beta"	"P62995"	0.723111941478622	0.36486554
"FDFT1"	"Squalene synthase"	"P37268"	1.20207289011832	0.23036018
"PBX2"	"Pre-B-cell leukemia transcription factor 2"	"P40425"	0.737761357766359	0.34407222
"RAC1"	"Ras-related C3 botulinum toxin substrate 1"	"P63000"	0.707330679898797	0.39677158
"MARCKS"	"Myristoylated alanine-rich C-kinase substrate"	"P29966"	0.710013177311432	0.3927846
"MRPL2"	"39S ribosomal protein L2, mitochondrial"	"Q5T653"	0.805731513964122	0.2582005
"SLC16A3"	"Monocarboxylate transporter 4"	"O15427"	0.683691835332708	0.44790646
"DHODH"	"Dihydroorotate dehydrogenase (quinone), mitochondrial"	"Q02127"	0.746900270064537	0.33399382
"VIM"	"Vimentin"	"P08670"	0.677799233628345	0.46300671
"P4HB"	"Protein disulfide-isomerase"	"P07237"	1.63535626450158	0.65182662
"LYZ"	"Lysozyme C"	"P61626"	1.49891262114879	0.48839611
"COX5A"	"Cytochrome c oxidase subunit 5A, mitochondrial"	"P20674"	0.746741103201447	0.33592328
"GOLT1B"	"Vesicle transport protein GOT1B"	"Q9Y3E0"	0.723802513885738	0.37270698
"PLEC"	"Plectin"	"Q15149"	1.51590030262504	0.50757861
"SRSF3"	"Serine/arginine-rich splicing factor 3"	"P84103"	1.42862144543973	0.41926101
"TECR"	"Very-long-chain enoyl-CoA reductase"	"Q9NZ01"	0.632107555962618	0.58923656
"PFDN2"	"Prefoldin subunit 2"	"Q9UHV9"	0.779019422755803	0.29437691
"YTHDC1"	"YTH domain-containing protein 1"	"Q96MU7"	1.33527884620254	0.33719835
"NUDT19"	"Nucleoside diphosphate-linked moiety X motif 19, mitochondrial"	"A8MXV4"	0.752222149237177	0.33383179
"TXNRD1"	"Thioredoxin reductase 1, cytoplasmic"	"Q16881"	0.835915602621793	0.23536462
"MRPS17"	"28S ribosomal protein S17, mitochondrial"	"Q9Y2R5"	0.757807492988595	0.32616037
"CSTB"	"Cystatin-B"	"P04080"	1.55120690336698	0.5590719
"HNRNPUL2"	"Heterogeneous nuclear ribonucleoprotein U-like protein 2"	"Q1KMD3"	0.721879998444408	0.38419062
"HNRNPH3"	"Heterogeneous nuclear ribonucleoprotein H3"	"P31942"	0.719312640103942	0.38949946
"RPL22"	"60S ribosomal protein L22"	"P35268"	0.713857728681494	0.40028527
"SELENBP1"	"Selenium-binding protein 1"	"Q13228"	1.41595528496931	0.41513336
"DERL1"	"Derlin-1"	"Q9BUN8"	0.738116786670474	0.35887551
"PPP2CA"	"Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform"	"P67775"	1.59251934170601	0.61433429
"MSH2"	"DNA mismatch repair protein Msh2"	"P43246"	1.41201743177875	0.41225162
"MMAB"	"Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial"	"Q96EY8"	1.34202289442363	0.35060877
"GPR89B"	"Golgi pH regulator B"	"P0CG08"	1.28715579570886	0.305825
"YIPF6"	"Protein YIPF6"	"Q96EC8"	1.40327198199185	0.40975314
"GDI2"	"Rab GDP dissociation inhibitor beta"	"P50395"	1.23929027128118	0.27167287
"GEMIN5"	"Gem-associated protein 5"	"Q8TEQ6"	1.34385237854855	0.3556253
"IK"	"Protein Red"	"Q13123"	0.732285359364236	0.37621209
"PNN"	"Pinin"	"Q9H307"	0.752202156360608	0.34658161
"TXN2"	"Thioredoxin, mitochondrial"	"Q99757"	1.32839338642128	0.34724215
"PPIC"	"Peptidyl-prolyl cis-trans isomerase C"	"P45877"	0.748367368843658	0.35457242
"CD44"	"CD44 antigen"	"P16070"	0.644611909228745	0.5856083
"SAP18"	"Histone deacetylase complex subunit SAP18"	"O00422"	1.42316274973674	0.44005662
"RHOA"	"Transforming protein RhoA"	"P61586"	0.805315064507728	0.28177676
"GPC1"	"Glypican-1"	"P35052"	1.38862288455239	0.40884739
"PSMA4"	"Proteasome subunit alpha type-4"	"P25789"	1.3220401988285	0.34874025
"RPL15"	"60S ribosomal protein L15"	"P61313"	1.37261332180256	0.39591855
"CAPNS1"	"Calpain small subunit 1"	"P04632"	1.23214855676742	0.2766948
"HLA-H"	"Putative HLA class I histocompatibility antigen, alpha chain H"	"P01893"	0.774799644094214	0.32324028
"SERBP1"	"Plasminogen activator inhibitor 1 RNA-binding protein"	"Q8NC51"	1.42915712633808	0.45612127
"MRPL3"	"39S ribosomal protein L3, mitochondrial"	"P09001"	0.871840448300389	0.22000167
"RNF20"	"E3 ubiquitin-protein ligase BRE1A"	"Q5VTR2"	0.736127472681541	0.38642687
"SNRPA"	"U1 small nuclear ribonucleoprotein A"	"P09012"	0.80190881353645	0.29116657
"GALNS"	"N-acetylgalactosamine-6-sulfatase"	"P34059"	0.744061164587929	0.37341323
"BCLAF1"	"Bcl-2-associated transcription factor 1"	"Q9NYF8"	1.33908451053443	0.36911279
"MRPS7"	"28S ribosomal protein S7, mitochondrial"	"Q9Y2R9"	0.751617424107252	0.36203638
"TRAM1"	"Translocating chain-associated membrane protein 1"	"Q15629"	0.740523555504377	0.38050961
"PVR"	"Poliovirus receptor"	"P15151"	0.722629328719695	0.41382033
"FUNDC2"	"FUN14 domain-containing protein 2"	"Q9BWH2"	1.38754336573954	0.41792381
"OGT"	"UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit"	"O15294"	0.72661072812529	0.40743932
"PHB2"	"Prohibitin-2"	"Q99623"	0.697166973351416	0.46781474
"EBP"	"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase"	"Q15125"	0.681838002072038	0.50660247
"RPL30"	"60S ribosomal protein L30"	"P62888"	0.654652694017134	0.58057511
"SLC25A12"	"Calcium-binding mitochondrial carrier protein Aralar1"	"O75746"	0.798541077295087	0.30023172
"CST4"	"Cystatin-S"	"P01036"	1.36450520428849	0.40053245
"DTYMK"	"Thymidylate kinase"	"P23919"	0.744782460210101	0.38472748
"PHIP"	"PH-interacting protein"	"Q8WWQ0"	0.688760871061723	0.50246507
"S100A14"	"Protein S100-A14"	"Q9HCY8"	0.726205257264818	0.42185283
"MTPN"	"Myotrophin"	"P58546"	0.776181434463615	0.33830768
"NUP160"	"Nuclear pore complex protein Nup160"	"Q12769"	0.712835702525469	0.4489567
"SERPINB6"	"Serpin B6"	"P35237"	0.812381804695183	0.29164025
"UTS2"	"Urotensin-2"	"O95399"	0.834068496661127	0.26763883
"RPS11"	"40S ribosomal protein S11"	"P62280"	1.41408025118346	0.46459973
"PTGFRN"	"Prostaglandin F2 receptor negative regulator"	"Q9P2B2"	1.33373305429199	0.38325566
"MTX1"	"Metaxin-1"	"Q13505"	1.28319523993753	0.33726585
"FKBP2"	"Peptidyl-prolyl cis-trans isomerase FKBP2"	"P26885"	0.805492799934856	0.30232003
"PSMD11"	"26S proteasome non-ATPase regulatory subunit 11"	"O00231"	1.4049338125423	0.45748258
"PGS1"	"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial"	"Q32NB8"	0.758989030103109	0.36982745
"RPS27L"	"40S ribosomal protein S27-like"	"Q71UM5"	0.766396455578745	0.3583129
"CSRP1"	"Cysteine and glycine-rich protein 1"	"P21291"	0.674820899573086	0.54914439
"ANTXR1"	"Anthrax toxin receptor 1"	"Q9H6X2"	0.796665257848632	0.31707954
"TXNDC12"	"Thioredoxin domain-containing protein 12"	"O95881"	1.323444138205	0.3799462
"SLFN12L"	"Schlafen family member 12-like"	"Q6IEE8"	0.786459681661364	0.33502525
"HNRNPA1"	"Heterogeneous nuclear ribonucleoprotein A1, N-terminally processed"	"Q32P51"	0.677252850740999	0.55130321
"IPO5"	"Importin-5"	"O00410"	1.38652171047729	0.44760218
"DRG1"	"Developmentally-regulated GTP-binding protein 1"	"Q9Y295"	1.36518375912811	0.4258185
"GOLIM4"	"Golgi integral membrane protein 4"	"O00461"	1.2283150015813	0.30069017
"PALLD"	"Palladin"	"Q8WX93"	1.45069198606133	0.52542996
"ARPC5L"	"Actin-related protein 2/3 complex subunit 5-like protein"	"Q9BPX5"	0.739154232419556	0.41684219
"DPYSL3"	"Dihydropyrimidinase-related protein 3"	"Q14195"	0.733694149336999	0.42809922
"TMED10"	"Transmembrane emp24 domain-containing protein 10"	"P49755"	0.735452695008788	0.42495307
"WDR3"	"WD repeat-containing protein 3"	"Q9UNX4"	0.779095053542513	0.35238546
"PDE4DIP"	"Myomegalin"	"Q5VU43"	0.740153184045632	0.41943762
"COMMD9"	"COMM domain-containing protein 9"	"Q9P000"	0.777931059330866	0.35584381
"SCO1"	"Protein SCO1 homolog, mitochondrial"	"O75880"	1.38644135263256	0.4585526
"CAPRIN1"	"Caprin-1"	"Q14444"	0.842761926915515	0.27501521
"AGPS"	"Alkyldihydroxyacetonephosphate synthase, peroxisomal"	"O00116"	0.662475914753327	0.6119132
"GNB1L"	"Guanine nucleotide-binding protein subunit beta-like protein 1"	"Q9BYB4"	0.803516436703783	0.32495657
"DSTN"	"Destrin"	"P60981"	1.39814786406821	0.47852817
"TAGLN2"	"Transgelin-2"	"P37802"	0.717740713503588	0.47311684
"SRP54"	"Signal recognition particle 54 kDa protein"	"P61011"	1.30489174355137	0.38085976
"CNTNAP1"	"Contactin-associated protein 1"	"P78357"	0.737786243961419	0.43232918
"LEMD3"	"Inner nuclear membrane protein Man1"	"Q9Y2U8"	1.2371916411552	0.31973365
"WDR75"	"WD repeat-containing protein 75"	"Q8IWA0"	0.700814579050224	0.51378012
"MAOB"	"Amine oxidase [flavin-containing] B"	"P27338"	0.729508914488603	0.45249417
"IGJ"	"Immunoglobulin J chain"	"P01591"	0.797009847830723	0.3373335
"ITGA3"	"Integrin alpha-3"	"P26006"	0.736988938218145	0.43787882
"NCL"	"Nucleolin"	"P19338"	1.46918515815891	0.5703007
"PCSK9"	"Proprotein convertase subtilisin/kexin type 9"	"Q8NBP7"	0.825112105226644	0.30101332
"CARHSP1"	"Calcium-regulated heat stable protein 1"	"Q9Y2V2"	0.676750134482126	0.58227915
"PGK1"	"Phosphoglycerate kinase 1"	"P00558"	1.38559260404356	0.47057042
"SPRR1B"	"Cornifin-B"	"P22528"	0.744110244193731	0.42689738
"KANK2"	"KN motif and ankyrin repeat domain-containing protein 2"	"Q63ZY3"	0.791532320596493	0.34837988
"NCEH1"	"Neutral cholesterol ester hydrolase 1"	"Q6PIU2"	0.681536030023795	0.57285678
"EIF3B"	"Eukaryotic translation initiation factor 3 subunit B"	"P55884"	1.32552028532066	0.41153115
"AAAS"	"Aladin"	"Q9NRG9"	1.30395652748639	0.39115706
"L2HGDH"	"L-2-hydroxyglutarate dehydrogenase, mitochondrial"	"Q9H9P8"	0.724489952971297	0.47265756
"ITGB5"	"Integrin beta-5"	"P18084"	0.76811765609688	0.38944876
"HADH"	"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial"	"Q16836"	0.795867292542865	0.3469238
"RPS10"	"40S ribosomal protein S10"	"P46783"	1.44671759884827	0.55442834
"IDH3G"	"Isocitrate dehydrogenase [NAD] subunit gamma, mitochondrial"	"P51553"	1.29885153696472	0.38786727
"MTHFD1L"	"Monofunctional C1-tetrahydrofolate synthase, mitochondrial"	"Q6UB35"	1.16426424372051	0.27184933
"DHX30"	"Putative ATP-dependent RNA helicase DHX30"	"Q7L2E3"	1.30624134956784	0.39884353
"DNAH2"	"Dynein heavy chain 2, axonemal"	"Q9P225"	1.3188452492899	0.41534486
"SHMT2"	"Serine hydroxymethyltransferase, mitochondrial"	"P34897"	0.679363590274576	0.59911853
"SEC62"	"Translocation protein SEC62"	"Q99442"	0.771874521241152	0.3922222
"RFC2"	"Replication factor C subunit 2"	"P35250"	0.78090768099295	0.37781402
"MRPL18"	"39S ribosomal protein L18, mitochondrial"	"Q9H0U6"	1.3479321525956	0.44872075
"DMBT1"	"Deleted in malignant brain tumors 1 protein"	"Q9UGM3"	0.780837672384575	0.37882173
"ZCCHC16"	"Zinc finger CCHC domain-containing protein 16"	"Q6ZR62"	0.835668595158495	0.3026028
"SF1"	"Splicing factor 1"	"Q15637"	1.31658213089978	0.41914338
"VPS35"	"Vacuolar protein sorting-associated protein 35"	"Q96QK1"	0.806008011680714	0.34463722
"ADCK3"	"Atypical kinase ADCK3, mitochondrial"	"Q8NI60"	0.732618084484632	0.47325671
"DPYSL2"	"Dihydropyrimidinase-related protein 2"	"Q16555"	0.713419179964742	0.51698333
"ERGIC1"	"Endoplasmic reticulum-Golgi intermediate compartment protein 1"	"Q969X5"	0.66325177559209	0.66088903
"G3BP1"	"Ras GTPase-activating protein-binding protein 1"	"Q13283"	0.781466338446177	0.38418716
"CACYBP"	"Calcyclin-binding protein"	"Q9HB71"	1.43055142597763	0.55708522
"PAK1IP1"	"p21-activated protein kinase-interacting protein 1"	"Q9NWT1"	1.30605537340626	0.41193563
"IGHG1"	"Ig gamma-1 chain C region"	"P01857"	1.20400285712289	0.3148675
"PAWR"	"PRKC apoptosis WT1 regulator protein"	"Q96IZ0"	1.2372191174899	0.34512609
"UTP14A"	"U3 small nucleolar RNA-associated protein 14 homolog A"	"Q9BVJ6"	0.780181767907961	0.38958639
"PWP2"	"Periodic tryptophan protein 2 homolog"	"Q15269"	0.726282221351629	0.49507025
"SLC12A9"	"Solute carrier family 12 member 9"	"Q9BXP2"	1.35278923935565	0.46781003
"RFC3"	"Replication factor C subunit 3"	"P40938"	1.24429688414912	0.35475937
"U2SURP"	"U2 snRNP-associated SURP motif-containing protein"	"O15042"	0.821782988339939	0.32982996
"CDSN"	"Corneodesmosin"	"Q15517"	1.29836521813279	0.40955245
"MGMT"	"Methylated-DNA--protein-cysteine methyltransferase"	"P16455"	1.37383055372096	0.4951683
"IGFBP4"	"Insulin-like growth factor-binding protein 4"	"P22692"	0.787225163409756	0.38216543
"TFAM"	"Transcription factor A, mitochondrial"	"Q00059"	1.27415963732203	0.38616964
"NOP16"	"Nucleolar protein 16"	"Q9Y3C1"	1.20952988042339	0.32592866
"KCTD6"	"BTB/POZ domain-containing protein KCTD6"	"Q8NC69"	0.789795489597581	0.37945694
"DKC1"	"H/ACA ribonucleoprotein complex subunit 4"	"O60832"	1.19040613636397	0.30934277
"UQCC1"	"Ubiquinol-cytochrome-c reductase complex assembly factor 1"	"Q9NVA1"	0.812256169745408	0.34688878
"CAT"	"Catalase"	"P04040"	1.3435828234349	0.46451139
"PMPCA"	"Mitochondrial-processing peptidase subunit alpha"	"Q10713"	1.14850884659221	0.27793717
"BRAT1"	"BRCA1-associated ATM activator 1"	"Q6PJG6"	0.842819371625718	0.31026462
"PON2"	"Serum paraoxonase/arylesterase 2"	"Q15165"	0.691668697157045	0.59871036
"RAB12"	"Ras-related protein Rab-12"	"Q6IQ22"	1.30644194040271	0.42871806
"RPL13A"	"Putative 60S ribosomal protein L13a protein RPL13AP3"	"Q6NVV1"	1.43404097027937	0.5859974
"RER1"	"Protein RER1"	"O15258"	1.27262637225387	0.39430127
"C1orf174"	"UPF0688 protein C1orf174"	"Q8IYL3"	1.26087470004746	0.38407949
"BLMH"	"Bleomycin hydrolase"	"Q13867"	1.35196510833441	0.48479289
"FHL3"	"Four and a half LIM domains protein 3"	"Q13643"	0.757365616642735	0.44857684
"ESYT1"	"Extended synaptotagmin-1"	"Q9BSJ8"	0.706323268290058	0.56720179
"FLNA"	"Filamin-A"	"P21333"	1.20336305567694	0.33068874
"XRCC6"	"X-ray repair cross-complementing protein 6"	"P12956"	1.27168207743789	0.39860579
"ZG16B"	"Zymogen granule protein 16 homolog B"	"Q96DA0"	1.36271616323936	0.5022158
"PCBP2"	"Poly(rC)-binding protein 2"	"Q15366"	1.38976800620852	0.53678012
"LIMCH1"	"LIM and calponin homology domains-containing protein 1"	"Q9UPQ0"	1.42166786442189	0.58157921
"SRP14"	"Signal recognition particle 14 kDa protein"	"P37108"	0.767982805885312	0.43514812
"TOE1"	"Target of EGR1 protein 1"	"Q96GM8"	0.701819992423996	0.58826554
"RPN2"	"Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2"	"P04844"	0.665199198663023	0.70377469
"NOSIP"	"Nitric oxide synthase-interacting protein"	"Q9Y314"	1.23835705951278	0.36996719
"SNRNP200"	"U5 small nuclear ribonucleoprotein 200 kDa helicase"	"O75643"	0.796793811754122	0.387283
"ZFR"	"Zinc finger RNA-binding protein"	"Q96KR1"	1.25253383231679	0.3856059
"FSTL1"	"Follistatin-related protein 1"	"Q12841"	0.754859315910045	0.46655887
"GTF3C5"	"General transcription factor 3C polypeptide 5"	"Q9Y5Q8"	1.23901675943945	0.37396711
"RPL38"	"60S ribosomal protein L38"	"P63173"	1.46251182958169	0.65117013
"SLC39A14"	"Zinc transporter ZIP14"	"Q15043"	1.31881450915218	0.46308061
"RAB11FIP1"	"Rab11 family-interacting protein 1"	"Q6WKZ4"	1.31715639526251	0.4613834
"TKT"	"Transketolase"	"P29401"	1.32754408134741	0.47412869
"UQCR10"	"Cytochrome b-c1 complex subunit 9"	"Q9UDW1"	1.22925928583159	0.36724988
"CPOX"	"Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial"	"P36551"	0.876584594066561	0.2870073
"FXR2"	"Fragile X mental retardation syndrome-related protein 2"	"P51116"	1.33912383233993	0.49050528
"ABCC1"	"Multidrug resistance-associated protein 1"	"P33527"	1.23508429208963	0.37546477
"KIF22"	"Kinesin-like protein KIF22"	"Q14807"	0.719589234524209	0.55738342
"HIST1H2AA"	"Histone H2A type 1-A;Histone H2AX"	"Q96QV6;P16104"	1.41559283104225	0.59336627
"ASAH1"	"Acid ceramidase"	"Q13510"	1.2002337051791	0.34316158
"RANBP6"	"Ran-binding protein 6"	"O60518"	0.75445983514196	0.47830266
"GRSF1"	"G-rich sequence factor 1"	"Q12849"	1.42486037122232	0.60846782
"CEBPZ"	"CCAAT/enhancer-binding protein zeta"	"Q03701"	0.77068136750163	0.4498218
"MCM3"	"DNA replication licensing factor MCM3"	"P25205"	1.25828856857883	0.40654153
"PPA2"	"Inorganic pyrophosphatase 2, mitochondrial"	"Q9H2U2"	0.772848011577176	0.44611713
"PTPN1"	"Tyrosine-protein phosphatase non-receptor type 1"	"P18031"	0.767212368176762	0.45904616
"API5"	"Apoptosis inhibitor 5"	"Q9BZZ5"	1.28257664566045	0.43578166
"MUT"	"Methylmalonyl-CoA mutase, mitochondrial"	"P22033"	0.773091008629141	0.44940904
"RCCD1"	"RCC1 domain-containing protein 1"	"A6NED2"	0.705701321894589	0.60876018
"CSNK2A3"	"Casein kinase II subunit alpha 3"	"Q8NEV1"	1.3355338785908	0.50060451
"ASNS"	"Asparagine synthetase [glutamine-hydrolyzing]"	"P08243"	0.788954083789271	0.42094132
"HSP90AB2P"	"Putative heat shock protein HSP 90-beta 2"	"Q58FF8"	0.772724170449697	0.45236486
"SMR3B"	"Submaxillary gland androgen-regulated protein 3B"	"P02814"	1.29017181395097	0.45059788
"HM13"	"Minor histocompatibility antigen H13"	"Q8TCT9"	1.46163502529272	0.68297398
"DLST"	"Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial"	"P36957"	1.34959131393475	0.52421653
"NUP155"	"Nuclear pore complex protein Nup155"	"O75694"	1.40140466758394	0.59908813
"COPE"	"Coatomer subunit epsilon"	"O14579"	0.815836572511761	0.38397431
"NDUFA5"	"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5"	"Q16718"	0.741743719828187	0.5271706
"LPCAT4"	"Lysophospholipid acyltransferase LPCAT4"	"Q643R3"	0.735774177550177	0.54257691
"MYH11"	"Myosin-11"	"P35749"	0.80618867599951	0.40075308
"PPP2R1A"	"Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform"	"P30153"	1.36145319807952	0.54627627
"GPD2"	"Glycerol-3-phosphate dehydrogenase, mitochondrial"	"P43304"	0.694236643796093	0.66698807
"ADAM9"	"Disintegrin and metalloproteinase domain-containing protein 9"	"Q13443"	0.725328547861403	0.57770813
"DDX20"	"Probable ATP-dependent RNA helicase DDX20"	"Q9UHI6"	1.1923367387848	0.35765243
"CYFIP2"	"Cytoplasmic FMR1-interacting protein 2"	"Q96F07"	0.775932514230538	0.46338633
"DNAJC3"	"DnaJ homolog subfamily C member 3"	"Q13217"	0.688114072450854	0.69219345
"ACTN1"	"Alpha-actinin-1"	"P12814"	0.736984200071924	0.55140179
"RPS23"	"40S ribosomal protein S23"	"P62266"	0.747048406877423	0.52714878
"CAPZA1"	"F-actin-capping protein subunit alpha-1"	"P52907"	1.30239497666451	0.48134997
"SPNS1"	"Protein spinster homolog 1"	"Q9H2V7"	1.20844696001855	0.37808946
"LAMTOR4"	"Ragulator complex protein LAMTOR4"	"Q0VGL1"	0.75330164516187	0.51834792
"OGDH"	"2-oxoglutarate dehydrogenase, mitochondrial"	"Q02218"	0.774003534416769	0.47376639
"KARS"	"Lysine--tRNA ligase"	"Q15046"	1.20856900674978	0.3805002
"RPA1"	"Replication protein A 70 kDa DNA-binding subunit"	"P27694"	1.33188202044337	0.52586722
"HSPA7"	"Heat shock 70 kDa protein 6"	"P17066"	0.806529141490959	0.41519201
"SF3B2"	"Splicing factor 3B subunit 2"	"Q13435"	1.35447660589313	0.55854183
"PARP1"	"Poly [ADP-ribose] polymerase 1"	"P09874"	1.29309232310319	0.47993624
"COASY"	"Bifunctional coenzyme A synthase"	"Q13057"	1.34987987980536	0.55366004
"HNRNPUL1"	"Heterogeneous nuclear ribonucleoprotein U-like protein 1"	"Q9BUJ2"	1.27833070770191	0.46234411
"THOP1"	"Thimet oligopeptidase"	"P52888"	0.837418625206398	0.36953074
"HEXIM1"	"Protein HEXIM1"	"O94992"	1.23145182501019	0.40979153
"CIAPIN1"	"Anamorsin"	"Q6FI81"	0.798812950499632	0.43537527
"SDCBP"	"Syntenin-1"	"O00560"	0.788916025403566	0.45698345
"NEDD1"	"Protein NEDD1"	"Q8NHV4"	0.814089855729885	0.4123514
"MRPL20"	"39S ribosomal protein L20, mitochondrial"	"Q9BYC9"	1.25138761140754	0.4391166
"UHRF1"	"E3 ubiquitin-protein ligase UHRF1"	"Q96T88"	0.777137992837287	0.48188648
"BCCIP"	"BRCA2 and CDKN1A-interacting protein"	"Q9P287"	1.18374180986064	0.36633366
"KRT6B"	"Keratin, type II cytoskeletal 6B"	"P04259"	0.790735314449814	0.46233559
"HMGCL"	"Hydroxymethylglutaryl-CoA lyase, mitochondrial"	"P35914"	0.81932418551999	0.41235507
"PRSS3"	"Trypsin-3"	"P35030"	0.812722413701327	0.42362723
"TRAPPC8"	"Trafficking protein particle complex subunit 8"	"Q9Y2L5"	1.28148631286047	0.48503196
"NDUFS3"	"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial"	"O75489"	0.82219115880165	0.40852123
"CYB5B"	"Cytochrome b5 type B"	"O43169"	1.44640598380071	0.72680628
"MRPS23"	"28S ribosomal protein S23, mitochondrial"	"Q9Y3D9"	0.84629505741586	0.37203658
"UPP1"	"Uridine phosphorylase 1"	"Q16831"	0.762921821503548	0.52518231
"SEPT7"	"Septin-7"	"Q16181"	1.23741617775288	0.43521783
"TK1"	"Thymidine kinase, cytosolic"	"P04183"	1.22876569651291	0.42548209
"LMNA"	"Prelamin-A/C"	"P02545"	0.766408594185922	0.51958972
"CALU"	"Calumenin"	"O43852"	1.42970543746724	0.70499659
"MRPS5"	"28S ribosomal protein S5, mitochondrial"	"P82675"	0.750836888426805	0.55995184
"ACSL4"	"Long-chain-fatty-acid--CoA ligase 4"	"O60488"	0.870564853577866	0.34343588
"P4HA3"	"Prolyl 4-hydroxylase subunit alpha-3"	"Q7Z4N8"	0.784957978435138	0.48446602
"SLC4A8"	"Electroneutral sodium bicarbonate exchanger 1"	"Q2Y0W8"	0.912800967582722	0.29482427
"SUPV3L1"	"ATP-dependent RNA helicase SUPV3L1, mitochondrial"	"Q8IYB8"	1.18508186183618	0.38483846
"CCT2"	"T-complex protein 1 subunit beta"	"P78371"	0.809502967602056	0.4429611
"BPIFA1"	"BPI fold-containing family A member 1"	"Q9NP55"	0.760493416433692	0.5458318
"SMPD4"	"Sphingomyelin phosphodiesterase 4"	"Q9NXE4"	0.755119236028188	0.55967051
"MRC2"	"C-type mannose receptor 2"	"Q9UBG0"	1.31343412460726	0.54503471
"PROSC"	"Proline synthase co-transcribed bacterial homolog protein"	"O94903"	1.29076963785146	0.51660293
"ROR2"	"Tyrosine-protein kinase transmembrane receptor ROR2"	"Q01974"	0.803158145173048	0.45837
